Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
Malaysia,MYS,"Jan 15, 2020",0
Malaysia,MYS,"Jan 16, 2020",0
Malaysia,MYS,"Jan 17, 2020",0
Malaysia,MYS,"Jan 18, 2020",0
Malaysia,MYS,"Jan 19, 2020",0
Malaysia,MYS,"Jan 20, 2020",0
Malaysia,MYS,"Jan 21, 2020",0
Malaysia,MYS,"Jan 22, 2020",0
Malaysia,MYS,"Jan 23, 2020",14.29
Malaysia,MYS,"Jan 24, 2020",14.29
Malaysia,MYS,"Jan 25, 2020",14.29
Malaysia,MYS,"Jan 26, 2020",14.29
Malaysia,MYS,"Jan 27, 2020",14.29
Malaysia,MYS,"Jan 28, 2020",14.29
Malaysia,MYS,"Jan 29, 2020",14.29
Malaysia,MYS,"Jan 30, 2020",28.57
Malaysia,MYS,"Jan 31, 2020",28.57
Malaysia,MYS,"Feb 1, 2020",28.57
Malaysia,MYS,"Feb 2, 2020",28.57
Malaysia,MYS,"Feb 3, 2020",28.57
Malaysia,MYS,"Feb 4, 2020",28.57
Malaysia,MYS,"Feb 5, 2020",28.57
Malaysia,MYS,"Feb 6, 2020",28.57
Malaysia,MYS,"Feb 7, 2020",28.57
Malaysia,MYS,"Feb 8, 2020",28.57
Malaysia,MYS,"Feb 9, 2020",28.57
Malaysia,MYS,"Feb 10, 2020",28.57
Malaysia,MYS,"Feb 11, 2020",28.57
Malaysia,MYS,"Feb 12, 2020",28.57
Malaysia,MYS,"Feb 13, 2020",28.57
Malaysia,MYS,"Feb 14, 2020",28.57
Malaysia,MYS,"Feb 15, 2020",28.57
Malaysia,MYS,"Feb 16, 2020",28.57
Malaysia,MYS,"Feb 17, 2020",28.57
Malaysia,MYS,"Feb 18, 2020",28.57
Malaysia,MYS,"Feb 19, 2020",28.57
Malaysia,MYS,"Feb 20, 2020",28.57
Malaysia,MYS,"Feb 21, 2020",28.57
Malaysia,MYS,"Feb 22, 2020",28.57
Malaysia,MYS,"Feb 23, 2020",28.57
Malaysia,MYS,"Feb 24, 2020",28.57
Malaysia,MYS,"Feb 25, 2020",28.57
Malaysia,MYS,"Feb 26, 2020",28.57
Malaysia,MYS,"Feb 27, 2020",28.57
Malaysia,MYS,"Feb 28, 2020",28.57
Malaysia,MYS,"Feb 29, 2020",28.57
Malaysia,MYS,"Mar 1, 2020",28.57
Malaysia,MYS,"Mar 2, 2020",28.57
Malaysia,MYS,"Mar 3, 2020",28.57
Malaysia,MYS,"Mar 4, 2020",28.57
Malaysia,MYS,"Mar 5, 2020",28.57
Malaysia,MYS,"Mar 6, 2020",28.57
Malaysia,MYS,"Mar 7, 2020",33.33
Malaysia,MYS,"Mar 8, 2020",28.57
Malaysia,MYS,"Mar 9, 2020",28.57
Malaysia,MYS,"Mar 10, 2020",28.57
Malaysia,MYS,"Mar 11, 2020",28.57
Malaysia,MYS,"Mar 12, 2020",42.86
Malaysia,MYS,"Mar 13, 2020",42.86
Malaysia,MYS,"Mar 14, 2020",28.57
Malaysia,MYS,"Mar 15, 2020",28.57
Malaysia,MYS,"Mar 16, 2020",71.43
Malaysia,MYS,"Mar 17, 2020",85.71
Malaysia,MYS,"Mar 18, 2020",85.71
Malaysia,MYS,"Mar 19, 2020",85.71
Malaysia,MYS,"Mar 20, 2020",85.71
Malaysia,MYS,"Mar 21, 2020",85.71
Malaysia,MYS,"Mar 22, 2020",85.71
Malaysia,MYS,"Mar 23, 2020",85.71
Malaysia,MYS,"Mar 24, 2020",85.71
Malaysia,MYS,"Mar 25, 2020",85.71
Malaysia,MYS,"Mar 26, 2020",85.71
Malaysia,MYS,"Mar 27, 2020",85.71
Malaysia,MYS,"Mar 28, 2020",85.71
Malaysia,MYS,"Mar 29, 2020",85.71
Malaysia,MYS,"Mar 30, 2020",85.71
Malaysia,MYS,"Mar 31, 2020",85.71
Malaysia,MYS,"Apr 1, 2020",85.71
Malaysia,MYS,"Apr 2, 2020",85.71
Malaysia,MYS,"Apr 3, 2020",85.71
Malaysia,MYS,"Apr 4, 2020",85.71
Malaysia,MYS,"Apr 5, 2020",85.71
Malaysia,MYS,"Apr 6, 2020",85.71
Malaysia,MYS,"Apr 7, 2020",85.71
Malaysia,MYS,"Apr 8, 2020",85.71
Malaysia,MYS,"Apr 9, 2020",85.71
Malaysia,MYS,"Apr 10, 2020",85.71
Malaysia,MYS,"Apr 11, 2020",85.71
Malaysia,MYS,"Apr 12, 2020",85.71
Malaysia,MYS,"Apr 13, 2020",85.71
Malaysia,MYS,"Apr 14, 2020",85.71
Mexico,MEX,"Jan 1, 2020",0
Mexico,MEX,"Jan 2, 2020",0
Mexico,MEX,"Jan 3, 2020",0
Mexico,MEX,"Jan 4, 2020",0
Mexico,MEX,"Jan 5, 2020",0
Mexico,MEX,"Jan 6, 2020",0
Mexico,MEX,"Jan 7, 2020",0
Mexico,MEX,"Jan 8, 2020",0
Mexico,MEX,"Jan 9, 2020",4.76
Mexico,MEX,"Jan 10, 2020",4.76
Mexico,MEX,"Jan 11, 2020",4.76
Mexico,MEX,"Jan 12, 2020",4.76
Mexico,MEX,"Jan 13, 2020",4.76
Mexico,MEX,"Jan 14, 2020",4.76
Mexico,MEX,"Jan 15, 2020",4.76
Mexico,MEX,"Jan 16, 2020",4.76
Mexico,MEX,"Jan 17, 2020",4.76
Mexico,MEX,"Jan 18, 2020",4.76
Mexico,MEX,"Jan 19, 2020",4.76
Mexico,MEX,"Jan 20, 2020",4.76
Mexico,MEX,"Jan 21, 2020",4.76
Mexico,MEX,"Jan 22, 2020",4.76
Mexico,MEX,"Jan 23, 2020",19.05
Mexico,MEX,"Jan 24, 2020",19.05
Mexico,MEX,"Jan 25, 2020",19.05
Mexico,MEX,"Jan 26, 2020",19.05
Mexico,MEX,"Jan 27, 2020",19.05
Mexico,MEX,"Jan 28, 2020",19.05
Mexico,MEX,"Jan 29, 2020",19.05
Mexico,MEX,"Jan 30, 2020",19.05
Mexico,MEX,"Jan 31, 2020",19.05
Mexico,MEX,"Feb 1, 2020",19.05
Mexico,MEX,"Feb 2, 2020",19.05
Mexico,MEX,"Feb 3, 2020",19.05
Mexico,MEX,"Feb 4, 2020",19.05
Mexico,MEX,"Feb 5, 2020",19.05
Mexico,MEX,"Feb 6, 2020",28.57
Mexico,MEX,"Feb 7, 2020",28.57
Mexico,MEX,"Feb 8, 2020",28.57
Mexico,MEX,"Feb 9, 2020",28.57
Mexico,MEX,"Feb 10, 2020",28.57
Mexico,MEX,"Feb 11, 2020",28.57
Mexico,MEX,"Feb 12, 2020",28.57
Mexico,MEX,"Feb 13, 2020",28.57
Mexico,MEX,"Feb 14, 2020",28.57
Mexico,MEX,"Feb 15, 2020",28.57
Mexico,MEX,"Feb 16, 2020",28.57
Mexico,MEX,"Feb 17, 2020",28.57
Mexico,MEX,"Feb 18, 2020",28.57
Mexico,MEX,"Feb 19, 2020",28.57
Mexico,MEX,"Feb 20, 2020",28.57
Mexico,MEX,"Feb 21, 2020",28.57
Mexico,MEX,"Feb 22, 2020",28.57
Mexico,MEX,"Feb 23, 2020",28.57
Mexico,MEX,"Feb 24, 2020",28.57
Mexico,MEX,"Feb 25, 2020",28.57
Mexico,MEX,"Feb 26, 2020",28.57
Mexico,MEX,"Feb 27, 2020",28.57
Mexico,MEX,"Feb 28, 2020",19.05
Mexico,MEX,"Feb 29, 2020",19.05
Mexico,MEX,"Mar 1, 2020",19.05
Mexico,MEX,"Mar 2, 2020",19.05
Mexico,MEX,"Mar 3, 2020",19.05
Mexico,MEX,"Mar 4, 2020",19.05
Mexico,MEX,"Mar 5, 2020",19.05
Mexico,MEX,"Mar 6, 2020",19.05
Mexico,MEX,"Mar 7, 2020",19.05
Mexico,MEX,"Mar 8, 2020",19.05
Mexico,MEX,"Mar 9, 2020",19.05
Mexico,MEX,"Mar 10, 2020",19.05
Mexico,MEX,"Mar 11, 2020",19.05
Mexico,MEX,"Mar 12, 2020",23.81
Mexico,MEX,"Mar 13, 2020",23.81
Mexico,MEX,"Mar 14, 2020",52.38
Mexico,MEX,"Mar 15, 2020",23.81
Mexico,MEX,"Mar 16, 2020",33.33
Mexico,MEX,"Mar 17, 2020",42.86
Mexico,MEX,"Mar 18, 2020",52.38
Mexico,MEX,"Mar 19, 2020",52.38
Mexico,MEX,"Mar 20, 2020",76.19
Mexico,MEX,"Mar 21, 2020",76.19
Mexico,MEX,"Mar 22, 2020",76.19
Mexico,MEX,"Mar 23, 2020",76.19
Mexico,MEX,"Mar 24, 2020",76.19
Mexico,MEX,"Mar 25, 2020",76.19
Mexico,MEX,"Mar 26, 2020",76.19
Mexico,MEX,"Mar 27, 2020",76.19
Mexico,MEX,"Mar 28, 2020",76.19
Mexico,MEX,"Mar 29, 2020",76.19
Mongolia,MNG,"Mar 10, 2020",76.19
Mongolia,MNG,"Mar 11, 2020",85.71
Mongolia,MNG,"Mar 12, 2020",85.71
Mongolia,MNG,"Mar 13, 2020",85.71
Mongolia,MNG,"Mar 14, 2020",85.71
Mongolia,MNG,"Mar 15, 2020",85.71
Mongolia,MNG,"Mar 16, 2020",76.19
Mongolia,MNG,"Mar 17, 2020",76.19
Mongolia,MNG,"Mar 18, 2020",76.19
Mongolia,MNG,"Mar 19, 2020",76.19
Mongolia,MNG,"Mar 20, 2020",76.19
Mongolia,MNG,"Mar 21, 2020",76.19
Mongolia,MNG,"Mar 22, 2020",76.19
Mongolia,MNG,"Mar 23, 2020",76.19
Mongolia,MNG,"Mar 24, 2020",76.19
Mongolia,MNG,"Mar 25, 2020",76.19
Mongolia,MNG,"Mar 26, 2020",76.19
Mongolia,MNG,"Mar 27, 2020",76.19
Mongolia,MNG,"Mar 28, 2020",76.19
Mongolia,MNG,"Mar 29, 2020",76.19
Mongolia,MNG,"Mar 30, 2020",76.19
Mongolia,MNG,"Mar 31, 2020",76.19
Mongolia,MNG,"Apr 1, 2020",76.19
Myanmar,MMR,"Jan 1, 2020",0
Myanmar,MMR,"Jan 2, 2020",0
Myanmar,MMR,"Jan 3, 2020",0
Myanmar,MMR,"Jan 4, 2020",0
Myanmar,MMR,"Jan 5, 2020",0
Myanmar,MMR,"Jan 6, 2020",7.14
Myanmar,MMR,"Jan 7, 2020",7.14
Myanmar,MMR,"Jan 8, 2020",7.14
Myanmar,MMR,"Jan 9, 2020",7.14
Myanmar,MMR,"Jan 10, 2020",7.14
Myanmar,MMR,"Jan 11, 2020",7.14
Myanmar,MMR,"Jan 12, 2020",7.14
Myanmar,MMR,"Jan 13, 2020",7.14
Myanmar,MMR,"Jan 14, 2020",7.14
Myanmar,MMR,"Jan 15, 2020",7.14
Myanmar,MMR,"Jan 16, 2020",7.14
Myanmar,MMR,"Jan 17, 2020",7.14
Myanmar,MMR,"Jan 18, 2020",7.14
Myanmar,MMR,"Jan 19, 2020",7.14
Myanmar,MMR,"Jan 20, 2020",7.14
Myanmar,MMR,"Jan 21, 2020",7.14
Myanmar,MMR,"Jan 22, 2020",7.14
Myanmar,MMR,"Jan 23, 2020",7.14
Myanmar,MMR,"Jan 24, 2020",7.14
Myanmar,MMR,"Jan 25, 2020",7.14
Myanmar,MMR,"Jan 26, 2020",7.14
Myanmar,MMR,"Jan 27, 2020",7.14
Myanmar,MMR,"Jan 28, 2020",7.14
Myanmar,MMR,"Jan 29, 2020",7.14
Myanmar,MMR,"Jan 30, 2020",7.14
Myanmar,MMR,"Jan 31, 2020",7.14
Myanmar,MMR,"Feb 1, 2020",11.9
Myanmar,MMR,"Feb 2, 2020",11.9
Myanmar,MMR,"Feb 3, 2020",11.9
Myanmar,MMR,"Feb 4, 2020",11.9
Myanmar,MMR,"Feb 5, 2020",11.9
Myanmar,MMR,"Feb 6, 2020",11.9
Myanmar,MMR,"Feb 7, 2020",11.9
Myanmar,MMR,"Feb 8, 2020",11.9
Myanmar,MMR,"Feb 9, 2020",11.9
Myanmar,MMR,"Feb 10, 2020",11.9
Myanmar,MMR,"Feb 11, 2020",11.9
Myanmar,MMR,"Feb 12, 2020",11.9
Myanmar,MMR,"Feb 13, 2020",11.9
Myanmar,MMR,"Feb 14, 2020",11.9
Myanmar,MMR,"Feb 15, 2020",11.9
Myanmar,MMR,"Feb 16, 2020",11.9
Myanmar,MMR,"Feb 17, 2020",19.05
Myanmar,MMR,"Feb 18, 2020",19.05
Myanmar,MMR,"Feb 19, 2020",19.05
Myanmar,MMR,"Feb 20, 2020",19.05
Myanmar,MMR,"Feb 21, 2020",19.05
Myanmar,MMR,"Feb 22, 2020",19.05
Myanmar,MMR,"Feb 23, 2020",19.05
Myanmar,MMR,"Feb 24, 2020",19.05
Myanmar,MMR,"Feb 25, 2020",19.05
Myanmar,MMR,"Feb 26, 2020",19.05
Myanmar,MMR,"Feb 27, 2020",19.05
Myanmar,MMR,"Feb 28, 2020",19.05
Myanmar,MMR,"Feb 29, 2020",19.05
Myanmar,MMR,"Mar 1, 2020",19.05
Myanmar,MMR,"Mar 2, 2020",19.05
Myanmar,MMR,"Mar 3, 2020",19.05
Myanmar,MMR,"Mar 4, 2020",19.05
Myanmar,MMR,"Mar 5, 2020",19.05
Myanmar,MMR,"Mar 6, 2020",19.05
Myanmar,MMR,"Mar 7, 2020",19.05
Myanmar,MMR,"Mar 8, 2020",19.05
Myanmar,MMR,"Mar 9, 2020",19.05
Myanmar,MMR,"Mar 10, 2020",19.05
Myanmar,MMR,"Mar 11, 2020",19.05
Myanmar,MMR,"Mar 12, 2020",28.57
Myanmar,MMR,"Mar 13, 2020",28.57
Myanmar,MMR,"Mar 14, 2020",28.57
Myanmar,MMR,"Mar 15, 2020",19.05
Myanmar,MMR,"Mar 16, 2020",23.81
Myanmar,MMR,"Mar 17, 2020",23.81
Myanmar,MMR,"Mar 18, 2020",23.81
Myanmar,MMR,"Mar 19, 2020",23.81
Myanmar,MMR,"Mar 20, 2020",23.81
Myanmar,MMR,"Mar 21, 2020",23.81
Myanmar,MMR,"Mar 22, 2020",23.81
Myanmar,MMR,"Mar 23, 2020",23.81
Myanmar,MMR,"Mar 24, 2020",23.81
Myanmar,MMR,"Mar 25, 2020",23.81
Myanmar,MMR,"Mar 26, 2020",28.57
Myanmar,MMR,"Mar 27, 2020",28.57
Myanmar,MMR,"Mar 28, 2020",28.57
Myanmar,MMR,"Mar 29, 2020",28.57
Myanmar,MMR,"Mar 30, 2020",33.33
Myanmar,MMR,"Mar 31, 2020",33.33
Netherlands,NLD,"Jan 1, 2020",0
Netherlands,NLD,"Jan 2, 2020",0
Netherlands,NLD,"Jan 3, 2020",0
Netherlands,NLD,"Jan 4, 2020",0
Netherlands,NLD,"Jan 5, 2020",0
Netherlands,NLD,"Jan 6, 2020",0
Netherlands,NLD,"Jan 7, 2020",0
Netherlands,NLD,"Jan 8, 2020",0
Netherlands,NLD,"Jan 9, 2020",0
Netherlands,NLD,"Jan 10, 2020",0
Netherlands,NLD,"Jan 11, 2020",0
Netherlands,NLD,"Jan 12, 2020",0
Netherlands,NLD,"Jan 13, 2020",0
Netherlands,NLD,"Jan 14, 2020",0
Netherlands,NLD,"Jan 15, 2020",0
Netherlands,NLD,"Jan 16, 2020",0
Netherlands,NLD,"Jan 17, 2020",0
Netherlands,NLD,"Jan 18, 2020",0
Netherlands,NLD,"Jan 19, 2020",0
Netherlands,NLD,"Jan 20, 2020",0
Netherlands,NLD,"Jan 21, 2020",0
Netherlands,NLD,"Jan 22, 2020",0
Netherlands,NLD,"Jan 23, 2020",0
Netherlands,NLD,"Jan 24, 2020",0
Netherlands,NLD,"Jan 25, 2020",0
Netherlands,NLD,"Jan 26, 2020",0
Netherlands,NLD,"Jan 27, 2020",0
Netherlands,NLD,"Jan 28, 2020",0
Netherlands,NLD,"Jan 29, 2020",0
Netherlands,NLD,"Jan 30, 2020",0
Netherlands,NLD,"Jan 31, 2020",0
Netherlands,NLD,"Feb 1, 2020",0
Netherlands,NLD,"Feb 2, 2020",0
Netherlands,NLD,"Feb 3, 2020",0
Netherlands,NLD,"Feb 4, 2020",0
Netherlands,NLD,"Feb 5, 2020",0
Netherlands,NLD,"Feb 6, 2020",0
Netherlands,NLD,"Feb 7, 2020",0
Netherlands,NLD,"Feb 8, 2020",0
Netherlands,NLD,"Feb 9, 2020",0
Netherlands,NLD,"Feb 10, 2020",0
Netherlands,NLD,"Feb 11, 2020",0
Netherlands,NLD,"Feb 12, 2020",0
Netherlands,NLD,"Feb 13, 2020",0
Netherlands,NLD,"Feb 14, 2020",0
Netherlands,NLD,"Feb 15, 2020",0
Netherlands,NLD,"Feb 16, 2020",0
Netherlands,NLD,"Feb 17, 2020",0
Netherlands,NLD,"Feb 18, 2020",0
Netherlands,NLD,"Feb 19, 2020",0
Netherlands,NLD,"Feb 20, 2020",0
Netherlands,NLD,"Feb 21, 2020",0
Netherlands,NLD,"Feb 22, 2020",0
Netherlands,NLD,"Feb 23, 2020",0
Netherlands,NLD,"Feb 24, 2020",0
Netherlands,NLD,"Feb 25, 2020",0
Netherlands,NLD,"Feb 26, 2020",0
Netherlands,NLD,"Feb 27, 2020",0
Netherlands,NLD,"Feb 28, 2020",0
Netherlands,NLD,"Feb 29, 2020",0
Netherlands,NLD,"Mar 1, 2020",0
Netherlands,NLD,"Mar 2, 2020",0
Netherlands,NLD,"Mar 3, 2020",0
Netherlands,NLD,"Mar 4, 2020",0
Netherlands,NLD,"Mar 5, 2020",0
Netherlands,NLD,"Mar 6, 2020",4.76
Netherlands,NLD,"Mar 7, 2020",4.76
Netherlands,NLD,"Mar 8, 2020",4.76
Netherlands,NLD,"Mar 9, 2020",11.9
Netherlands,NLD,"Mar 10, 2020",21.43
Netherlands,NLD,"Mar 11, 2020",21.43
Netherlands,NLD,"Mar 12, 2020",47.62
Netherlands,NLD,"Mar 13, 2020",47.62
Netherlands,NLD,"Mar 14, 2020",47.62
Netherlands,NLD,"Mar 15, 2020",66.67
Netherlands,NLD,"Mar 16, 2020",66.67
Netherlands,NLD,"Mar 17, 2020",66.67
Netherlands,NLD,"Mar 18, 2020",80.95
Netherlands,NLD,"Mar 19, 2020",80.95
Netherlands,NLD,"Mar 20, 2020",80.95
Netherlands,NLD,"Mar 21, 2020",80.95
Netherlands,NLD,"Mar 22, 2020",80.95
Netherlands,NLD,"Mar 23, 2020",85.71
Netherlands,NLD,"Mar 24, 2020",85.71
Netherlands,NLD,"Mar 25, 2020",85.71
Netherlands,NLD,"Mar 26, 2020",85.71
Netherlands,NLD,"Mar 27, 2020",85.71
Netherlands,NLD,"Mar 28, 2020",85.71
Netherlands,NLD,"Mar 29, 2020",85.71
Netherlands,NLD,"Mar 30, 2020",85.71
Netherlands,NLD,"Mar 31, 2020",85.71
New Zealand,NZL,"Jan 1, 2020",0
New Zealand,NZL,"Jan 2, 2020",0
New Zealand,NZL,"Jan 3, 2020",0
New Zealand,NZL,"Jan 4, 2020",0
New Zealand,NZL,"Jan 5, 2020",0
New Zealand,NZL,"Jan 6, 2020",0
New Zealand,NZL,"Jan 7, 2020",0
New Zealand,NZL,"Jan 8, 2020",0
New Zealand,NZL,"Jan 9, 2020",0
New Zealand,NZL,"Jan 10, 2020",0
New Zealand,NZL,"Jan 11, 2020",0
New Zealand,NZL,"Jan 12, 2020",0
New Zealand,NZL,"Jan 13, 2020",0
New Zealand,NZL,"Jan 14, 2020",0
New Zealand,NZL,"Jan 15, 2020",0
New Zealand,NZL,"Jan 16, 2020",0
New Zealand,NZL,"Jan 17, 2020",0
New Zealand,NZL,"Jan 18, 2020",0
New Zealand,NZL,"Jan 19, 2020",0
New Zealand,NZL,"Jan 20, 2020",0
New Zealand,NZL,"Jan 21, 2020",0
New Zealand,NZL,"Jan 22, 2020",0
New Zealand,NZL,"Jan 23, 2020",0
New Zealand,NZL,"Jan 24, 2020",0
New Zealand,NZL,"Jan 25, 2020",0
New Zealand,NZL,"Jan 26, 2020",0
New Zealand,NZL,"Jan 27, 2020",0
New Zealand,NZL,"Jan 28, 2020",0
New Zealand,NZL,"Jan 29, 2020",0
New Zealand,NZL,"Jan 30, 2020",0
New Zealand,NZL,"Jan 31, 2020",0
New Zealand,NZL,"Feb 1, 2020",0
New Zealand,NZL,"Feb 2, 2020",14.29
New Zealand,NZL,"Feb 3, 2020",14.29
New Zealand,NZL,"Feb 4, 2020",14.29
New Zealand,NZL,"Feb 5, 2020",14.29
New Zealand,NZL,"Feb 6, 2020",14.29
New Zealand,NZL,"Feb 7, 2020",14.29
New Zealand,NZL,"Feb 8, 2020",14.29
New Zealand,NZL,"Feb 9, 2020",14.29
New Zealand,NZL,"Feb 10, 2020",14.29
New Zealand,NZL,"Feb 11, 2020",14.29
New Zealand,NZL,"Feb 12, 2020",14.29
New Zealand,NZL,"Feb 13, 2020",14.29
New Zealand,NZL,"Feb 14, 2020",14.29
New Zealand,NZL,"Feb 15, 2020",14.29
New Zealand,NZL,"Feb 16, 2020",14.29
New Zealand,NZL,"Feb 17, 2020",14.29
New Zealand,NZL,"Feb 18, 2020",14.29
New Zealand,NZL,"Feb 19, 2020",14.29
New Zealand,NZL,"Feb 20, 2020",14.29
New Zealand,NZL,"Feb 21, 2020",14.29
New Zealand,NZL,"Feb 22, 2020",14.29
New Zealand,NZL,"Feb 23, 2020",14.29
New Zealand,NZL,"Feb 24, 2020",14.29
New Zealand,NZL,"Feb 25, 2020",14.29
New Zealand,NZL,"Feb 26, 2020",14.29
New Zealand,NZL,"Feb 27, 2020",14.29
New Zealand,NZL,"Feb 28, 2020",28.57
New Zealand,NZL,"Feb 29, 2020",28.57
New Zealand,NZL,"Mar 1, 2020",28.57
New Zealand,NZL,"Mar 2, 2020",28.57
New Zealand,NZL,"Mar 3, 2020",28.57
New Zealand,NZL,"Mar 4, 2020",28.57
New Zealand,NZL,"Mar 5, 2020",28.57
New Zealand,NZL,"Mar 6, 2020",28.57
New Zealand,NZL,"Mar 7, 2020",28.57
New Zealand,NZL,"Mar 8, 2020",28.57
New Zealand,NZL,"Mar 9, 2020",28.57
New Zealand,NZL,"Mar 10, 2020",28.57
New Zealand,NZL,"Mar 11, 2020",28.57
New Zealand,NZL,"Mar 12, 2020",28.57
New Zealand,NZL,"Mar 13, 2020",28.57
New Zealand,NZL,"Mar 14, 2020",28.57
New Zealand,NZL,"Mar 15, 2020",28.57
New Zealand,NZL,"Mar 16, 2020",42.86
New Zealand,NZL,"Mar 17, 2020",42.86
Nicaragua,NIC,"Jan 1, 2020",0
Nicaragua,NIC,"Jan 2, 2020",0
Nicaragua,NIC,"Jan 3, 2020",0
Nicaragua,NIC,"Jan 4, 2020",0
Nicaragua,NIC,"Jan 5, 2020",0
Nicaragua,NIC,"Jan 6, 2020",0
Nicaragua,NIC,"Jan 7, 2020",0
Nicaragua,NIC,"Jan 8, 2020",0
Nicaragua,NIC,"Jan 9, 2020",0
Nicaragua,NIC,"Jan 10, 2020",0
Nicaragua,NIC,"Jan 11, 2020",0
Nicaragua,NIC,"Jan 12, 2020",0
Nicaragua,NIC,"Jan 13, 2020",0
Nicaragua,NIC,"Jan 14, 2020",0
Nicaragua,NIC,"Jan 15, 2020",0
Nicaragua,NIC,"Jan 16, 2020",0
Nicaragua,NIC,"Jan 17, 2020",0
Nicaragua,NIC,"Jan 18, 2020",0
Nicaragua,NIC,"Jan 19, 2020",0
Nicaragua,NIC,"Jan 20, 2020",0
Nicaragua,NIC,"Jan 21, 2020",0
Nicaragua,NIC,"Jan 22, 2020",0
Nicaragua,NIC,"Jan 23, 2020",0
Nicaragua,NIC,"Jan 24, 2020",0
Nicaragua,NIC,"Jan 25, 2020",0
Nicaragua,NIC,"Jan 26, 2020",0
Nicaragua,NIC,"Jan 27, 2020",0
Nicaragua,NIC,"Jan 28, 2020",0
Nicaragua,NIC,"Jan 29, 2020",0
Nicaragua,NIC,"Jan 30, 2020",0
Nicaragua,NIC,"Jan 31, 2020",0
Nicaragua,NIC,"Feb 1, 2020",0
Nicaragua,NIC,"Feb 2, 2020",0
Nicaragua,NIC,"Feb 3, 2020",0
Nicaragua,NIC,"Feb 4, 2020",0
Nicaragua,NIC,"Feb 5, 2020",0
Nicaragua,NIC,"Feb 6, 2020",0
Nicaragua,NIC,"Feb 7, 2020",0
Nicaragua,NIC,"Feb 8, 2020",0
Nicaragua,NIC,"Feb 9, 2020",0
Nicaragua,NIC,"Feb 10, 2020",0
Nicaragua,NIC,"Feb 11, 2020",0
Nicaragua,NIC,"Feb 12, 2020",0
Nicaragua,NIC,"Feb 13, 2020",0
Nicaragua,NIC,"Feb 14, 2020",0
Nicaragua,NIC,"Feb 15, 2020",0
Nicaragua,NIC,"Feb 16, 2020",0
Nicaragua,NIC,"Feb 17, 2020",0
Nicaragua,NIC,"Feb 18, 2020",0
Nicaragua,NIC,"Feb 19, 2020",0
Nicaragua,NIC,"Feb 20, 2020",0
Nicaragua,NIC,"Feb 21, 2020",0
Nicaragua,NIC,"Feb 22, 2020",0
Nicaragua,NIC,"Feb 23, 2020",0
Nicaragua,NIC,"Feb 24, 2020",0
Nicaragua,NIC,"Feb 25, 2020",0
Nicaragua,NIC,"Feb 26, 2020",0
Nicaragua,NIC,"Feb 27, 2020",0
Nicaragua,NIC,"Feb 28, 2020",0
Nicaragua,NIC,"Feb 29, 2020",0
Nicaragua,NIC,"Mar 1, 2020",0
Nicaragua,NIC,"Mar 2, 2020",0
Nicaragua,NIC,"Mar 3, 2020",0
Nicaragua,NIC,"Mar 4, 2020",0
Nicaragua,NIC,"Mar 5, 2020",0
Nicaragua,NIC,"Mar 6, 2020",0
Nicaragua,NIC,"Mar 7, 2020",0
Nicaragua,NIC,"Mar 8, 2020",0
Nicaragua,NIC,"Mar 9, 2020",0
Nicaragua,NIC,"Mar 10, 2020",0
Nicaragua,NIC,"Mar 11, 2020",0
Nicaragua,NIC,"Mar 12, 2020",0
Nicaragua,NIC,"Mar 13, 2020",0
Nicaragua,NIC,"Mar 14, 2020",0
Nicaragua,NIC,"Mar 15, 2020",14.29
Nicaragua,NIC,"Mar 16, 2020",0
Nicaragua,NIC,"Mar 17, 2020",0
Nigeria,NGA,"Jan 1, 2020",66.67
Nigeria,NGA,"Jan 2, 2020",66.67
Nigeria,NGA,"Jan 3, 2020",66.67
Nigeria,NGA,"Jan 4, 2020",66.67
Nigeria,NGA,"Jan 5, 2020",66.67
Nigeria,NGA,"Jan 6, 2020",66.67
Nigeria,NGA,"Jan 7, 2020",66.67
Nigeria,NGA,"Jan 8, 2020",66.67
Nigeria,NGA,"Jan 9, 2020",66.67
Nigeria,NGA,"Jan 10, 2020",66.67
Nigeria,NGA,"Jan 11, 2020",66.67
Nigeria,NGA,"Jan 12, 2020",66.67
Nigeria,NGA,"Jan 13, 2020",66.67
Nigeria,NGA,"Jan 14, 2020",66.67
Nigeria,NGA,"Jan 15, 2020",66.67
Nigeria,NGA,"Jan 16, 2020",66.67
Nigeria,NGA,"Jan 17, 2020",66.67
Nigeria,NGA,"Jan 18, 2020",66.67
Nigeria,NGA,"Jan 19, 2020",66.67
Nigeria,NGA,"Jan 20, 2020",66.67
Nigeria,NGA,"Jan 21, 2020",66.67
Nigeria,NGA,"Jan 22, 2020",66.67
Nigeria,NGA,"Jan 23, 2020",66.67
Nigeria,NGA,"Jan 24, 2020",66.67
Nigeria,NGA,"Jan 25, 2020",66.67
Nigeria,NGA,"Jan 26, 2020",66.67
Nigeria,NGA,"Jan 27, 2020",66.67
Nigeria,NGA,"Jan 28, 2020",66.67
Nigeria,NGA,"Jan 29, 2020",66.67
Nigeria,NGA,"Jan 30, 2020",66.67
Nigeria,NGA,"Jan 31, 2020",66.67
Nigeria,NGA,"Feb 1, 2020",66.67
Nigeria,NGA,"Feb 2, 2020",66.67
Nigeria,NGA,"Feb 3, 2020",66.67
Nigeria,NGA,"Feb 4, 2020",66.67
